symbol,open,high,low,close,volume,timestamp,latency_ms,source,tick_index,interval
BANKNIFTY,23940.19583084978,23949.618249461986,23925.956924055437,23935.83836820369,2190,2026-01-15 10:53:23 IST,408,TradingView (REAL-TIME),108,2s
NIFTY,22451.570316903657,22490.47521826981,22442.943360785346,22482.031695234873,7362,2026-01-15 10:53:25 IST,473,TradingView (REAL-TIME),109,2s
BANKNIFTY,23935.83836820369,23957.30243481192,23933.970944043904,23950.527148273315,8353,2026-01-15 10:53:25 IST,138,TradingView (REAL-TIME),110,2s
NIFTY,22482.031695234873,22488.473326832132,22429.362253641488,22438.94764698556,9870,2026-01-15 10:53:27 IST,277,TradingView (REAL-TIME),111,2s
BANKNIFTY,23950.527148273315,23955.71710315426,23942.259818904295,23948.746843582514,4292,2026-01-15 10:53:28 IST,115,TradingView (REAL-TIME),112,2s
NIFTY,22438.94764698556,22471.12627501784,22434.67688204631,22463.704682239833,7692,2026-01-15 10:53:30 IST,449,TradingView (REAL-TIME),113,2s
BANKNIFTY,23948.746843582514,24007.582747296805,23943.620220030363,24006.297958778934,4414,2026-01-15 10:53:30 IST,370,TradingView (REAL-TIME),114,2s
NIFTY,22463.704682239833,22497.03524834561,22461.89723939107,22491.199474980363,1291,2026-01-15 10:53:32 IST,451,TradingView (REAL-TIME),115,2s
BANKNIFTY,24006.297958778934,24063.508829584323,24003.38561329154,24057.54370326556,6101,2026-01-15 10:53:32 IST,23,TradingView (REAL-TIME),116,2s
NIFTY,22491.199474980363,22500.38462226908,22465.81357254394,22475.443172641128,1794,2026-01-15 10:53:34 IST,240,TradingView (REAL-TIME),117,2s
BANKNIFTY,24057.54370326556,24064.550406915572,24051.548577679478,24059.451148943517,9499,2026-01-15 10:53:34 IST,144,TradingView (REAL-TIME),118,2s
NIFTY,22475.443172641128,22496.599588193632,22468.194225879455,22490.44409042175,4825,2026-01-15 10:53:36 IST,184,TradingView (REAL-TIME),119,2s
BANKNIFTY,24059.451148943517,24069.067088579362,24029.402392323736,24036.076212329674,4637,2026-01-15 10:53:36 IST,37,TradingView (REAL-TIME),120,2s
NIFTY,22490.44409042175,22497.83624325039,22479.23542475143,22486.972608510034,7118,2026-01-15 10:53:38 IST,375,TradingView (REAL-TIME),121,2s
BANKNIFTY,24036.076212329674,24046.069046006374,23995.684689936843,24004.313076600392,1102,2026-01-15 10:53:38 IST,121,TradingView (REAL-TIME),122,2s
NIFTY,22486.972608510034,22491.33096444759,22482.191372104073,22486.86727835493,9805,2026-01-15 10:53:40 IST,21,TradingView (REAL-TIME),123,2s
BANKNIFTY,24004.313076600392,24005.99088601638,23943.430961022113,23947.494113174333,5821,2026-01-15 10:53:40 IST,288,TradingView (REAL-TIME),124,2s
NIFTY,22486.86727835493,22542.975577389385,22478.34118343733,22533.669999598194,5840,2026-01-15 10:53:42 IST,409,TradingView (REAL-TIME),125,2s
BANKNIFTY,23947.494113174333,23948.729703484176,23930.75720608155,23934.129996082585,7622,2026-01-15 10:53:42 IST,27,TradingView (REAL-TIME),126,2s
NIFTY,22533.669999598194,22542.628220869792,22487.11706129834,22493.089047362806,9503,2026-01-15 10:53:44 IST,267,TradingView (REAL-TIME),127,2s
BANKNIFTY,23934.129996082585,23938.41090349176,23911.721497562587,23920.667829361657,3065,2026-01-15 10:53:44 IST,164,TradingView (REAL-TIME),128,2s
NIFTY,22493.089047362806,22494.087404909147,22441.854908262932,22447.18381004694,3463,2026-01-15 10:53:46 IST,18,TradingView (REAL-TIME),129,2s
BANKNIFTY,23920.667829361657,23921.427627250454,23880.399818387494,23889.82283409017,7557,2026-01-15 10:53:46 IST,167,TradingView (REAL-TIME),130,2s
NIFTY,22447.18381004694,22482.30775909562,22441.95973116467,22476.042188494303,2861,2026-01-15 10:53:48 IST,350,TradingView (REAL-TIME),131,2s
BANKNIFTY,23889.82283409017,23893.911271665325,23820.983134649818,23827.45662516095,6333,2026-01-15 10:53:48 IST,309,TradingView (REAL-TIME),132,2s
NIFTY,22476.042188494303,22544.57916507688,22469.082561485924,22536.194950386118,6075,2026-01-15 10:53:50 IST,416,TradingView (REAL-TIME),133,2s
BANKNIFTY,23827.45662516095,23897.195033368414,23818.894478932252,23893.947153617166,8415,2026-01-15 10:53:50 IST,49,TradingView (REAL-TIME),134,2s
NIFTY,22536.194950386118,22577.88522827628,22527.202752955916,22576.323319384745,6740,2026-01-15 10:53:52 IST,310,TradingView (REAL-TIME),135,2s
BANKNIFTY,23893.947153617166,23966.472235768597,23890.465376104938,23963.757738663855,3552,2026-01-15 10:53:52 IST,79,TradingView (REAL-TIME),136,2s
NIFTY,22576.323319384745,22584.784028076927,22574.14709914489,22575.158900976614,3754,2026-01-15 10:53:54 IST,208,TradingView (REAL-TIME),137,2s
BANKNIFTY,23963.757738663855,24014.49375540082,23958.340982329224,24011.757877498952,4079,2026-01-15 10:53:54 IST,495,TradingView (REAL-TIME),138,2s
NIFTY,22575.158900976614,22578.793860888378,22499.239561256236,22509.064281361992,8269,2026-01-15 10:53:56 IST,41,TradingView (REAL-TIME),139,2s
BANKNIFTY,24011.757877498952,24073.268033169898,24006.500879579475,24065.575990861416,5693,2026-01-15 10:53:56 IST,352,TradingView (REAL-TIME),140,2s
NIFTY,22509.064281361992,22583.223408783888,22504.406051274847,22576.536363220785,9838,2026-01-15 10:53:59 IST,254,TradingView (REAL-TIME),141,2s
BANKNIFTY,24065.575990861416,24121.109681256,24062.61879430193,24114.609408740234,7746,2026-01-15 10:53:59 IST,386,TradingView (REAL-TIME),142,2s
NIFTY,22576.536363220785,22632.362185869868,22575.813761856258,22630.62669507899,5352,2026-01-15 10:54:01 IST,472,TradingView (REAL-TIME),143,2s
BANKNIFTY,24114.609408740234,24124.19045269667,24051.13857592062,24060.20727743597,3240,2026-01-15 10:54:01 IST,278,TradingView (REAL-TIME),144,2s
NIFTY,22630.62669507899,22676.10901738368,22626.12231201987,22674.850444773972,1589,2026-01-15 10:54:03 IST,351,TradingView (REAL-TIME),145,2s
BANKNIFTY,24060.20727743597,24116.23703742684,24058.14822774154,24114.36820138574,2675,2026-01-15 10:54:03 IST,158,TradingView (REAL-TIME),146,2s
NIFTY,22674.850444773972,22681.539352633554,22668.13519136722,22680.09760767879,6165,2026-01-15 10:54:05 IST,153,TradingView (REAL-TIME),147,2s
BANKNIFTY,24114.36820138574,24115.957694380842,24050.023509948212,24053.827533167998,6751,2026-01-15 10:54:05 IST,301,TradingView (REAL-TIME),148,2s
NIFTY,22680.09760767879,22703.831854716744,22675.53720379646,22703.280927569336,7801,2026-01-15 10:54:07 IST,170,TradingView (REAL-TIME),149,2s
BANKNIFTY,24053.827533167998,24060.279627952772,24025.931820777856,24028.068306408502,1934,2026-01-15 10:54:07 IST,238,TradingView (REAL-TIME),150,2s
NIFTY,22703.280927569336,22726.3251575541,22702.687086063528,22721.482299153937,9542,2026-01-15 10:54:09 IST,467,TradingView (REAL-TIME),151,2s
BANKNIFTY,24028.068306408502,24072.602700378407,24027.735384933585,24067.836578343264,9918,2026-01-15 10:54:09 IST,200,TradingView (REAL-TIME),152,2s
NIFTY,22721.482299153937,22721.6471135589,22682.80919182163,22686.483870218814,6697,2026-01-15 10:54:11 IST,67,TradingView (REAL-TIME),153,2s
BANKNIFTY,24067.836578343264,24094.415876385112,24062.041577872795,24093.430864501992,5881,2026-01-15 10:54:11 IST,419,TradingView (REAL-TIME),154,2s
NIFTY,22686.483870218814,22697.692199701498,22682.47025993498,22691.322636561436,1056,2026-01-15 10:54:13 IST,329,TradingView (REAL-TIME),155,2s
BANKNIFTY,24093.430864501992,24101.289978818586,24067.393741479736,24076.43852729364,8253,2026-01-15 10:54:13 IST,404,TradingView (REAL-TIME),156,2s
NIFTY,22691.322636561436,22753.03338914015,22682.917487716095,22748.310650255247,3961,2026-01-15 10:54:15 IST,29,TradingView (REAL-TIME),157,2s
BANKNIFTY,24076.43852729364,24132.06422850962,24075.950679323236,24127.361335429185,5894,2026-01-15 10:54:15 IST,81,TradingView (REAL-TIME),158,2s
NIFTY,22748.310650255247,22757.354788437762,22731.567739133203,22735.157373768703,4848,2026-01-15 10:54:17 IST,86,TradingView (REAL-TIME),159,2s
BANKNIFTY,24127.361335429185,24206.781772470433,24121.774855001346,24199.38235046359,1788,2026-01-15 10:54:17 IST,11,TradingView (REAL-TIME),160,2s
NIFTY,22735.157373768703,22745.34310339353,22728.518624168075,22735.472413950858,5234,2026-01-15 10:54:19 IST,291,TradingView (REAL-TIME),161,2s
BANKNIFTY,24199.38235046359,24200.417231844716,24183.370088304175,24185.82373585964,4004,2026-01-15 10:54:19 IST,133,TradingView (REAL-TIME),162,2s
NIFTY,22735.472413950858,22755.97271518128,22728.255821107774,22748.07693989725,5710,2026-01-15 10:54:21 IST,479,TradingView (REAL-TIME),163,2s
BANKNIFTY,24185.82373585964,24253.4440800718,24179.014875104065,24247.9326433624,9527,2026-01-15 10:54:21 IST,196,TradingView (REAL-TIME),164,2s
NIFTY,22748.07693989725,22792.505996057305,22742.56435792257,22783.03839393655,4264,2026-01-15 10:54:23 IST,46,TradingView (REAL-TIME),165,2s
BANKNIFTY,24247.9326433624,24249.91364259823,24238.117381187265,24243.71273512544,8099,2026-01-15 10:54:23 IST,29,TradingView (REAL-TIME),166,2s
NIFTY,22783.03839393655,22788.579140890626,22737.971726566153,22747.70683153593,7188,2026-01-15 10:54:25 IST,232,TradingView (REAL-TIME),167,2s
BANKNIFTY,24243.71273512544,24249.166306989624,24182.888283430377,24185.72889534712,3358,2026-01-15 10:54:25 IST,118,TradingView (REAL-TIME),168,2s
NIFTY,22747.70683153593,22782.249075557524,22747.376119283635,22778.15466773177,4539,2026-01-15 10:54:28 IST,283,TradingView (REAL-TIME),169,2s
BANKNIFTY,24185.72889534712,24194.739109942984,24155.331642164594,24163.879618311606,3327,2026-01-15 10:54:28 IST,353,TradingView (REAL-TIME),170,2s
NIFTY,22778.15466773177,22799.626672712737,22770.152816056,22793.02967812385,9166,2026-01-15 10:54:30 IST,127,TradingView (REAL-TIME),171,2s
BANKNIFTY,24163.879618311606,24173.303133831334,24150.5140890414,24158.86837879294,6531,2026-01-15 10:54:30 IST,56,TradingView (REAL-TIME),172,2s
NIFTY,22793.02967812385,22846.407442334646,22791.103985421967,22837.05945752015,2783,2026-01-15 10:54:32 IST,304,TradingView (REAL-TIME),173,2s
BANKNIFTY,24158.86837879294,24160.31189936031,24090.964042739124,24100.108462308825,1474,2026-01-15 10:54:32 IST,194,TradingView (REAL-TIME),174,2s
NIFTY,22837.05945752015,22894.81569188771,22835.746803946695,22891.594916687154,5049,2026-01-15 10:54:34 IST,351,TradingView (REAL-TIME),175,2s
BANKNIFTY,24100.108462308825,24155.121887418543,24096.77489326529,24149.717565930074,6632,2026-01-15 10:54:34 IST,24,TradingView (REAL-TIME),176,2s
NIFTY,22891.594916687154,22891.704463207556,22866.84302695716,22875.39383969609,5856,2026-01-15 10:54:36 IST,323,TradingView (REAL-TIME),177,2s
BANKNIFTY,24149.717565930074,24154.57733527441,24132.096303991028,24140.530641057114,2061,2026-01-15 10:54:36 IST,157,TradingView (REAL-TIME),178,2s
NIFTY,22875.39383969609,22877.427948743476,22816.469504833818,22819.194424811692,6156,2026-01-15 10:54:38 IST,43,TradingView (REAL-TIME),179,2s
BANKNIFTY,24140.530641057114,24142.839138561787,24098.520366730245,24104.571773658023,6229,2026-01-15 10:54:38 IST,237,TradingView (REAL-TIME),180,2s
NIFTY,22819.194424811692,22848.56642795967,22814.175738513237,22844.56042849719,3672,2026-01-15 10:54:40 IST,263,TradingView (REAL-TIME),181,2s
BANKNIFTY,24104.571773658023,24118.614204435624,24097.073147420175,24117.26332248852,3955,2026-01-15 10:54:40 IST,387,TradingView (REAL-TIME),182,2s
NIFTY,22844.56042849719,22853.403035927702,22807.927284179757,22811.073282129262,7948,2026-01-15 10:54:42 IST,476,TradingView (REAL-TIME),183,2s
BANKNIFTY,24117.26332248852,24164.73911093302,24110.524150974798,24155.75426052958,7338,2026-01-15 10:54:42 IST,415,TradingView (REAL-TIME),184,2s
NIFTY,22811.073282129262,22836.96128603745,22805.88561206642,22828.09608929512,9128,2026-01-15 10:54:44 IST,300,TradingView (REAL-TIME),185,2s
BANKNIFTY,24155.75426052958,24158.118072721918,24138.031674949547,24143.129850019275,6115,2026-01-15 10:54:44 IST,253,TradingView (REAL-TIME),186,2s
NIFTY,22828.09608929512,22836.47413361446,22782.303017859955,22784.458198535038,2023,2026-01-15 10:54:46 IST,143,TradingView (REAL-TIME),187,2s
BANKNIFTY,24143.129850019275,24144.919093304838,24130.477903780236,24132.495071818306,4166,2026-01-15 10:54:46 IST,116,TradingView (REAL-TIME),188,2s
NIFTY,22784.458198535038,22788.09537313025,22757.92831106536,22760.040080361738,3792,2026-01-15 10:54:48 IST,317,TradingView (REAL-TIME),189,2s
BANKNIFTY,24132.495071818306,24191.70668326692,24128.196756111916,24183.89810981382,9186,2026-01-15 10:54:48 IST,319,TradingView (REAL-TIME),190,2s
NIFTY,22760.040080361738,22817.423930483412,22752.93465927225,22814.787578129548,5666,2026-01-15 10:54:50 IST,291,TradingView (REAL-TIME),191,2s
BANKNIFTY,24183.89810981382,24236.030505940926,24175.87661351915,24235.170560079627,5618,2026-01-15 10:54:50 IST,176,TradingView (REAL-TIME),192,2s
NIFTY,22814.787578129548,22824.740369921175,22754.54779788999,22756.61387432996,6446,2026-01-15 10:54:52 IST,16,TradingView (REAL-TIME),193,2s
BANKNIFTY,24235.170560079627,24292.023197857863,24227.26694150868,24282.601038075838,5656,2026-01-15 10:54:52 IST,152,TradingView (REAL-TIME),194,2s
NIFTY,22756.61387432996,22759.43017005299,22741.543920634966,22745.23528027633,8881,2026-01-15 10:54:54 IST,422,TradingView (REAL-TIME),195,2s
BANKNIFTY,24282.601038075838,24310.517669287914,24274.860941587205,24300.905011767816,2623,2026-01-15 10:54:54 IST,221,TradingView (REAL-TIME),196,2s
NIFTY,22745.23528027633,22750.42837204592,22679.438379873118,22689.2592563396,6522,2026-01-15 10:54:56 IST,271,TradingView (REAL-TIME),197,2s
BANKNIFTY,24300.905011767816,24374.75889388549,24294.484838198627,24366.10828808528,4103,2026-01-15 10:54:57 IST,444,TradingView (REAL-TIME),198,2s
NIFTY,22689.2592563396,22694.583107567978,22623.33625962571,22624.1325433762,4006,2026-01-15 10:54:59 IST,188,TradingView (REAL-TIME),199,2s
BANKNIFTY,24366.10828808528,24374.54073474456,24324.792379172974,24325.03908022153,4882,2026-01-15 10:54:59 IST,83,TradingView (REAL-TIME),200,2s
NIFTY,22624.1325433762,22624.73717118828,22612.76760562252,22621.946781804818,9270,2026-01-15 10:55:01 IST,62,TradingView (REAL-TIME),201,2s
BANKNIFTY,24325.03908022153,24374.528483870945,24315.43165457089,24372.05172619345,6925,2026-01-15 10:55:01 IST,168,TradingView (REAL-TIME),202,2s
NIFTY,22621.946781804818,22626.34361844251,22567.465990644978,22569.468938960235,2534,2026-01-15 10:55:03 IST,360,TradingView (REAL-TIME),203,2s
BANKNIFTY,24372.05172619345,24406.947633671018,24363.599136800192,24401.673679747415,7418,2026-01-15 10:55:03 IST,369,TradingView (REAL-TIME),204,2s
NIFTY,22569.468938960235,22574.65090671093,22540.787094502557,22543.09028509285,6085,2026-01-15 10:55:05 IST,399,TradingView (REAL-TIME),205,2s
BANKNIFTY,24401.673679747415,24408.013726794925,24373.026002706676,24377.34414212089,3632,2026-01-15 10:55:05 IST,145,TradingView (REAL-TIME),206,2s
NIFTY,22543.09028509285,22551.040543415234,22541.385135246153,22544.877096916094,9132,2026-01-15 10:55:07 IST,250,TradingView (REAL-TIME),207,2s
BANKNIFTY,24377.34414212089,24383.449276206324,24327.099639893844,24335.40847370433,9302,2026-01-15 10:55:07 IST,398,TradingView (REAL-TIME),208,2s
NIFTY,22544.877096916094,22545.48037096222,22473.24123033977,22477.950806386438,5377,2026-01-15 10:55:09 IST,252,TradingView (REAL-TIME),209,2s
BANKNIFTY,24335.40847370433,24395.47331563987,24328.82228972661,24389.698887849023,4105,2026-01-15 10:55:09 IST,371,TradingView (REAL-TIME),210,2s
NIFTY,22477.950806386438,22478.751560490622,22433.17607374835,22433.198478456678,2222,2026-01-15 10:55:11 IST,22,TradingView (REAL-TIME),211,2s
BANKNIFTY,24389.698887849023,24394.970171146746,24386.206938184972,24388.797861560437,6710,2026-01-15 10:55:11 IST,368,TradingView (REAL-TIME),212,2s
NIFTY,22433.198478456678,22506.351570806946,22424.38762552083,22497.612489943556,6870,2026-01-15 10:55:13 IST,219,TradingView (REAL-TIME),213,2s
BANKNIFTY,24388.797861560437,24392.21424916068,24343.153317159147,24350.013874138007,5811,2026-01-15 10:55:13 IST,198,TradingView (REAL-TIME),214,2s
NIFTY,22497.612489943556,22503.19527624072,22463.74955313837,22463.756398138576,8466,2026-01-15 10:55:15 IST,413,TradingView (REAL-TIME),215,2s
BANKNIFTY,24350.013874138007,24359.313774552058,24322.8245593301,24331.50092208355,7888,2026-01-15 10:55:15 IST,488,TradingView (REAL-TIME),216,2s
NIFTY,22463.756398138576,22538.915430537738,22457.083093954938,22530.95287691911,1534,2026-01-15 10:55:17 IST,239,TradingView (REAL-TIME),217,2s
BANKNIFTY,24331.50092208355,24332.93828893855,24294.00583672732,24294.2979986439,8417,2026-01-15 10:55:17 IST,188,TradingView (REAL-TIME),218,2s
NIFTY,22530.95287691911,22585.20252515456,22528.269136426323,22581.642431392047,6622,2026-01-15 10:55:19 IST,284,TradingView (REAL-TIME),219,2s
BANKNIFTY,24294.2979986439,24325.255196848626,24290.79381983172,24324.62728343075,7399,2026-01-15 10:55:19 IST,96,TradingView (REAL-TIME),220,2s
NIFTY,22581.642431392047,22589.48366725165,22528.93088525409,22533.197833897873,1305,2026-01-15 10:55:21 IST,404,TradingView (REAL-TIME),221,2s
BANKNIFTY,24324.62728343075,24331.935775066842,24286.228817353265,24291.931863097314,4578,2026-01-15 10:55:21 IST,409,TradingView (REAL-TIME),222,2s
NIFTY,22533.197833897873,22555.400143142928,22525.507748921955,22548.231494658914,4441,2026-01-15 10:55:23 IST,181,TradingView (REAL-TIME),223,2s
BANKNIFTY,24291.931863097314,24344.193881026844,24284.33748314993,24339.085626360633,2922,2026-01-15 10:55:23 IST,11,TradingView (REAL-TIME),224,2s
NIFTY,22548.231494658914,22618.68386086129,22542.276411308427,22613.59475232372,8347,2026-01-15 10:55:25 IST,119,TradingView (REAL-TIME),225,2s
BANKNIFTY,24339.085626360633,24347.745369927852,24317.68314865597,24319.38959831648,2793,2026-01-15 10:55:25 IST,141,TradingView (REAL-TIME),226,2s
NIFTY,22613.59475232372,22628.489149963185,22610.93523014624,22622.088693918406,9632,2026-01-15 10:55:27 IST,427,TradingView (REAL-TIME),227,2s
BANKNIFTY,24319.38959831648,24322.76689518981,24272.581225916238,24273.310005734365,4829,2026-01-15 10:55:27 IST,137,TradingView (REAL-TIME),228,2s
NIFTY,22622.088693918406,22671.624659619298,22616.769696393247,22668.592972626004,5766,2026-01-15 10:55:29 IST,378,TradingView (REAL-TIME),229,2s
BANKNIFTY,24273.310005734365,24291.30186555025,24266.312639254837,24286.800857507802,1079,2026-01-15 10:55:29 IST,405,TradingView (REAL-TIME),230,2s
NIFTY,22668.592972626004,22669.723673102402,22612.205985059805,22615.557924723074,5190,2026-01-15 10:55:31 IST,146,TradingView (REAL-TIME),231,2s
BANKNIFTY,24286.800857507802,24288.308989246212,24243.135482498557,24243.83507421081,1135,2026-01-15 10:55:31 IST,483,TradingView (REAL-TIME),232,2s
NIFTY,22615.557924723074,22619.6703691761,22599.768926270986,22604.535980507673,5446,2026-01-15 10:55:33 IST,181,TradingView (REAL-TIME),233,2s
BANKNIFTY,24243.83507421081,24247.244294862172,24233.884002661485,24233.898726099538,3346,2026-01-15 10:55:34 IST,369,TradingView (REAL-TIME),234,2s
NIFTY,22604.535980507673,22661.273728181775,22597.986191170046,22654.28471974047,9372,2026-01-15 10:55:36 IST,66,TradingView (REAL-TIME),235,2s
BANKNIFTY,24233.898726099538,24240.308375914752,24183.49621363575,24190.93320375155,2843,2026-01-15 10:55:36 IST,162,TradingView (REAL-TIME),236,2s
NIFTY,22654.28471974047,22676.224553430926,22649.195987622476,22673.37723178195,2276,2026-01-15 10:55:38 IST,351,TradingView (REAL-TIME),237,2s
